Date,Price,City,District
2021-12-01,1029,Šiauliai,Lieporiai
2022-01-01,1048,Šiauliai,Lieporiai
2022-02-01,1066,Šiauliai,Lieporiai
2022-03-01,1081,Šiauliai,Lieporiai
2022-04-01,1099,Šiauliai,Lieporiai
2022-05-01,1064,Šiauliai,Lieporiai
2022-06-01,1040,Šiauliai,Lieporiai
2022-07-01,1088,Šiauliai,Lieporiai
2022-08-01,1092,Šiauliai,Lieporiai
2022-09-01,1075,Šiauliai,Lieporiai
2022-10-01,1107,Šiauliai,Lieporiai
2017-05-01,582,Šiauliai,Medelynas
2017-06-01,596,Šiauliai,Medelynas
2017-07-01,577,Šiauliai,Medelynas
2017-08-01,621,Šiauliai,Medelynas
2017-12-01,653,Šiauliai,Medelynas
2018-01-01,718,Šiauliai,Medelynas
2018-02-01,712,Šiauliai,Medelynas
2018-03-01,528,Šiauliai,Medelynas
2018-04-01,572,Šiauliai,Medelynas
2018-05-01,674,Šiauliai,Medelynas
2018-06-01,611,Šiauliai,Medelynas
2018-07-01,691,Šiauliai,Medelynas
2018-08-01,638,Šiauliai,Medelynas
2018-09-01,631,Šiauliai,Medelynas
2018-10-01,679,Šiauliai,Medelynas
2018-11-01,538,Šiauliai,Medelynas
2018-12-01,615,Šiauliai,Medelynas
2019-01-01,631,Šiauliai,Medelynas
2019-02-01,609,Šiauliai,Medelynas
2019-03-01,518,Šiauliai,Medelynas
2019-04-01,521,Šiauliai,Medelynas
2019-05-01,503,Šiauliai,Medelynas
2019-06-01,485,Šiauliai,Medelynas
2019-07-01,426,Šiauliai,Medelynas
2019-08-01,453,Šiauliai,Medelynas
2019-09-01,526,Šiauliai,Medelynas
2019-10-01,558,Šiauliai,Medelynas
2019-11-01,611,Šiauliai,Medelynas
2019-12-01,596,Šiauliai,Medelynas
2020-01-01,695,Šiauliai,Medelynas
2020-02-01,833,Šiauliai,Medelynas
2020-03-01,891,Šiauliai,Medelynas
2020-04-01,882,Šiauliai,Medelynas
2020-05-01,751,Šiauliai,Medelynas
2020-06-01,591,Šiauliai,Medelynas
2020-07-01,947,Šiauliai,Medelynas
2020-08-01,660,Šiauliai,Medelynas
2020-09-01,601,Šiauliai,Medelynas
2020-10-01,710,Šiauliai,Medelynas
2020-11-01,720,Šiauliai,Medelynas
2020-12-01,817,Šiauliai,Medelynas
2021-01-01,837,Šiauliai,Medelynas
2021-02-01,814,Šiauliai,Medelynas
2021-03-01,835,Šiauliai,Medelynas
2021-06-01,1075,Šiauliai,Medelynas
2021-07-01,1062,Šiauliai,Medelynas
2021-08-01,921,Šiauliai,Medelynas
2022-09-01,1153,Šiauliai,Medelynas
2019-10-01,220,Šiauliai,Pabaliai
2019-11-01,198,Šiauliai,Pabaliai
2019-12-01,197,Šiauliai,Pabaliai
2020-01-01,179,Šiauliai,Pabaliai
2020-02-01,167,Šiauliai,Pabaliai
2020-10-01,156,Šiauliai,Pabaliai
2020-11-01,125,Šiauliai,Pabaliai
2017-01-01,555,Šiauliai,Rėkyva
2017-02-01,625,Šiauliai,Rėkyva
2017-03-01,589,Šiauliai,Rėkyva
2017-04-01,693,Šiauliai,Rėkyva
2017-05-01,676,Šiauliai,Rėkyva
2017-06-01,672,Šiauliai,Rėkyva
2017-07-01,649,Šiauliai,Rėkyva
2017-08-01,634,Šiauliai,Rėkyva
2017-09-01,605,Šiauliai,Rėkyva
2017-10-01,545,Šiauliai,Rėkyva
2017-11-01,529,Šiauliai,Rėkyva
2017-12-01,582,Šiauliai,Rėkyva
2018-01-01,596,Šiauliai,Rėkyva
2018-02-01,584,Šiauliai,Rėkyva
2018-03-01,571,Šiauliai,Rėkyva
2018-04-01,576,Šiauliai,Rėkyva
2018-05-01,594,Šiauliai,Rėkyva
2018-06-01,580,Šiauliai,Rėkyva
2018-07-01,540,Šiauliai,Rėkyva
2018-08-01,602,Šiauliai,Rėkyva
2018-09-01,597,Šiauliai,Rėkyva
2018-10-01,531,Šiauliai,Rėkyva
2018-11-01,562,Šiauliai,Rėkyva
2018-12-01,572,Šiauliai,Rėkyva
2019-01-01,591,Šiauliai,Rėkyva
2019-02-01,628,Šiauliai,Rėkyva
2019-03-01,617,Šiauliai,Rėkyva
2019-04-01,588,Šiauliai,Rėkyva
2019-05-01,617,Šiauliai,Rėkyva
2019-06-01,645,Šiauliai,Rėkyva
2019-07-01,653,Šiauliai,Rėkyva
2019-08-01,653,Šiauliai,Rėkyva
2019-09-01,636,Šiauliai,Rėkyva
2019-10-01,637,Šiauliai,Rėkyva
2019-11-01,623,Šiauliai,Rėkyva
2019-12-01,611,Šiauliai,Rėkyva
2020-01-01,613,Šiauliai,Rėkyva
2020-02-01,630,Šiauliai,Rėkyva
2020-03-01,654,Šiauliai,Rėkyva
2020-04-01,630,Šiauliai,Rėkyva
2020-05-01,637,Šiauliai,Rėkyva
2020-06-01,608,Šiauliai,Rėkyva
2020-07-01,607,Šiauliai,Rėkyva
2020-08-01,591,Šiauliai,Rėkyva
2020-09-01,577,Šiauliai,Rėkyva
2020-10-01,557,Šiauliai,Rėkyva
2020-11-01,564,Šiauliai,Rėkyva
2020-12-01,568,Šiauliai,Rėkyva
2021-01-01,605,Šiauliai,Rėkyva
2021-02-01,753,Šiauliai,Rėkyva
2021-03-01,797,Šiauliai,Rėkyva
2021-05-01,840,Šiauliai,Rėkyva
2021-06-01,807,Šiauliai,Rėkyva
2021-07-01,871,Šiauliai,Rėkyva
2021-08-01,842,Šiauliai,Rėkyva
2021-09-01,810,Šiauliai,Rėkyva
2021-10-01,805,Šiauliai,Rėkyva
2021-12-01,809,Šiauliai,Rėkyva
2022-02-01,825,Šiauliai,Rėkyva
2022-03-01,857,Šiauliai,Rėkyva
2022-05-01,912,Šiauliai,Rėkyva
2022-10-01,1020,Šiauliai,Rėkyva
2017-01-01,827,Šiauliai,Šimšė
2017-02-01,771,Šiauliai,Šimšė
2017-03-01,744,Šiauliai,Šimšė
2017-04-01,736,Šiauliai,Šimšė
2017-05-01,739,Šiauliai,Šimšė
2017-06-01,702,Šiauliai,Šimšė
2017-07-01,772,Šiauliai,Šimšė
2017-08-01,750,Šiauliai,Šimšė
2017-09-01,762,Šiauliai,Šimšė
2017-10-01,746,Šiauliai,Šimšė
2017-11-01,805,Šiauliai,Šimšė
2017-12-01,809,Šiauliai,Šimšė
2018-01-01,806,Šiauliai,Šimšė
2018-02-01,835,Šiauliai,Šimšė
2018-03-01,917,Šiauliai,Šimšė
2018-04-01,812,Šiauliai,Šimšė
2018-05-01,793,Šiauliai,Šimšė
2018-06-01,799,Šiauliai,Šimšė
2018-07-01,797,Šiauliai,Šimšė
2018-08-01,837,Šiauliai,Šimšė
2018-09-01,807,Šiauliai,Šimšė
2018-10-01,769,Šiauliai,Šimšė
2018-11-01,778,Šiauliai,Šimšė
2018-12-01,748,Šiauliai,Šimšė
2019-01-01,762,Šiauliai,Šimšė
2019-02-01,802,Šiauliai,Šimšė
2019-03-01,801,Šiauliai,Šimšė
2019-04-01,857,Šiauliai,Šimšė
2019-05-01,798,Šiauliai,Šimšė
2019-06-01,752,Šiauliai,Šimšė
2019-07-01,776,Šiauliai,Šimšė
2019-08-01,761,Šiauliai,Šimšė
2019-09-01,831,Šiauliai,Šimšė
2019-10-01,836,Šiauliai,Šimšė
2019-11-01,818,Šiauliai,Šimšė
2019-12-01,799,Šiauliai,Šimšė
2020-01-01,784,Šiauliai,Šimšė
2020-02-01,782,Šiauliai,Šimšė
2020-03-01,801,Šiauliai,Šimšė
2020-04-01,783,Šiauliai,Šimšė
2020-05-01,768,Šiauliai,Šimšė
2020-06-01,763,Šiauliai,Šimšė
2020-07-01,750,Šiauliai,Šimšė
2020-08-01,791,Šiauliai,Šimšė
2020-09-01,716,Šiauliai,Šimšė
2020-10-01,762,Šiauliai,Šimšė
2020-11-01,772,Šiauliai,Šimšė
2020-12-01,808,Šiauliai,Šimšė
2021-01-01,762,Šiauliai,Šimšė
2021-02-01,748,Šiauliai,Šimšė
2021-03-01,826,Šiauliai,Šimšė
2021-04-01,865,Šiauliai,Šimšė
2021-05-01,880,Šiauliai,Šimšė
2021-06-01,928,Šiauliai,Šimšė
2021-07-01,920,Šiauliai,Šimšė
2021-08-01,914,Šiauliai,Šimšė
2021-09-01,986,Šiauliai,Šimšė
2021-10-01,1108,Šiauliai,Šimšė
2021-11-01,1064,Šiauliai,Šimšė
2021-12-01,1071,Šiauliai,Šimšė
2022-01-01,1054,Šiauliai,Šimšė
2022-02-01,1012,Šiauliai,Šimšė
2022-03-01,1025,Šiauliai,Šimšė
2022-04-01,1063,Šiauliai,Šimšė
2022-05-01,1058,Šiauliai,Šimšė
2022-06-01,1119,Šiauliai,Šimšė
2022-07-01,1095,Šiauliai,Šimšė
2022-08-01,1108,Šiauliai,Šimšė
2022-09-01,1225,Šiauliai,Šimšė
2022-10-01,1066,Šiauliai,Šimšė
2019-03-01,958,Šiauliai,Verduliai
2019-04-01,933,Šiauliai,Verduliai
2019-05-01,817,Šiauliai,Verduliai
2019-06-01,784,Šiauliai,Verduliai
2019-07-01,752,Šiauliai,Verduliai
2019-08-01,731,Šiauliai,Verduliai
2020-12-01,1115,Šiauliai,Verduliai
2021-01-01,1120,Šiauliai,Verduliai
2017-01-01,535,Šiauliai,Zokniai
2017-02-01,529,Šiauliai,Zokniai
2017-03-01,555,Šiauliai,Zokniai
2017-04-01,547,Šiauliai,Zokniai
2017-05-01,550,Šiauliai,Zokniai
2017-06-01,517,Šiauliai,Zokniai
2017-07-01,526,Šiauliai,Zokniai
2017-08-01,480,Šiauliai,Zokniai
2017-09-01,482,Šiauliai,Zokniai
2017-10-01,496,Šiauliai,Zokniai
2017-11-01,494,Šiauliai,Zokniai
2017-12-01,476,Šiauliai,Zokniai
2018-01-01,488,Šiauliai,Zokniai
2018-02-01,478,Šiauliai,Zokniai
2018-03-01,535,Šiauliai,Zokniai
2018-04-01,565,Šiauliai,Zokniai
2018-05-01,597,Šiauliai,Zokniai
2018-06-01,595,Šiauliai,Zokniai
2018-07-01,597,Šiauliai,Zokniai
2018-08-01,586,Šiauliai,Zokniai
2018-09-01,588,Šiauliai,Zokniai
2018-10-01,577,Šiauliai,Zokniai
2018-11-01,561,Šiauliai,Zokniai
2018-12-01,557,Šiauliai,Zokniai
2019-01-01,520,Šiauliai,Zokniai
2019-02-01,568,Šiauliai,Zokniai
2019-03-01,544,Šiauliai,Zokniai
2019-04-01,581,Šiauliai,Zokniai
2019-05-01,578,Šiauliai,Zokniai
2019-06-01,649,Šiauliai,Zokniai
2019-07-01,654,Šiauliai,Zokniai
2019-08-01,652,Šiauliai,Zokniai
2019-09-01,614,Šiauliai,Zokniai
2019-10-01,681,Šiauliai,Zokniai
2019-11-01,686,Šiauliai,Zokniai
2019-12-01,762,Šiauliai,Zokniai
2020-01-01,747,Šiauliai,Zokniai
2020-02-01,768,Šiauliai,Zokniai
2020-03-01,714,Šiauliai,Zokniai
2020-04-01,665,Šiauliai,Zokniai
2020-05-01,638,Šiauliai,Zokniai
2020-06-01,664,Šiauliai,Zokniai
2020-07-01,664,Šiauliai,Zokniai
2020-08-01,684,Šiauliai,Zokniai
2020-09-01,718,Šiauliai,Zokniai
2020-10-01,766,Šiauliai,Zokniai
2020-11-01,762,Šiauliai,Zokniai
2020-12-01,765,Šiauliai,Zokniai
2021-01-01,755,Šiauliai,Zokniai
2021-02-01,778,Šiauliai,Zokniai
2021-03-01,871,Šiauliai,Zokniai
2021-04-01,914,Šiauliai,Zokniai
2021-05-01,928,Šiauliai,Zokniai
2021-06-01,905,Šiauliai,Zokniai
2021-07-01,948,Šiauliai,Zokniai
2021-08-01,940,Šiauliai,Zokniai
2021-09-01,915,Šiauliai,Zokniai
2021-10-01,837,Šiauliai,Zokniai
2021-11-01,891,Šiauliai,Zokniai
2021-12-01,911,Šiauliai,Zokniai
2022-01-01,959,Šiauliai,Zokniai
2022-02-01,986,Šiauliai,Zokniai
2022-03-01,1019,Šiauliai,Zokniai
2022-04-01,896,Šiauliai,Zokniai
2022-05-01,859,Šiauliai,Zokniai
2022-06-01,824,Šiauliai,Zokniai
2022-07-01,753,Šiauliai,Zokniai
2022-08-01,901,Šiauliai,Zokniai
2022-09-01,1026,Šiauliai,Zokniai
2022-10-01,1036,Šiauliai,Zokniai
2017-01-01,698,Šiauliai,Žaliūkiai
2017-02-01,696,Šiauliai,Žaliūkiai
2017-03-01,712,Šiauliai,Žaliūkiai
2017-04-01,746,Šiauliai,Žaliūkiai
2017-05-01,751,Šiauliai,Žaliūkiai
2017-06-01,729,Šiauliai,Žaliūkiai
2017-07-01,736,Šiauliai,Žaliūkiai
2017-08-01,806,Šiauliai,Žaliūkiai
2017-09-01,847,Šiauliai,Žaliūkiai
2017-10-01,819,Šiauliai,Žaliūkiai
2017-11-01,833,Šiauliai,Žaliūkiai
2017-12-01,864,Šiauliai,Žaliūkiai
2018-01-01,874,Šiauliai,Žaliūkiai
2018-02-01,890,Šiauliai,Žaliūkiai
2018-03-01,892,Šiauliai,Žaliūkiai
2018-04-01,862,Šiauliai,Žaliūkiai
2018-05-01,850,Šiauliai,Žaliūkiai
2018-06-01,861,Šiauliai,Žaliūkiai
2018-07-01,839,Šiauliai,Žaliūkiai
2018-08-01,866,Šiauliai,Žaliūkiai
2018-09-01,827,Šiauliai,Žaliūkiai
2018-10-01,910,Šiauliai,Žaliūkiai
2018-11-01,893,Šiauliai,Žaliūkiai
2018-12-01,885,Šiauliai,Žaliūkiai
2019-01-01,862,Šiauliai,Žaliūkiai
2019-02-01,863,Šiauliai,Žaliūkiai
2019-03-01,885,Šiauliai,Žaliūkiai
2019-04-01,941,Šiauliai,Žaliūkiai
2019-05-01,860,Šiauliai,Žaliūkiai
2019-06-01,829,Šiauliai,Žaliūkiai
2019-07-01,824,Šiauliai,Žaliūkiai
2019-08-01,840,Šiauliai,Žaliūkiai
2019-09-01,763,Šiauliai,Žaliūkiai
2019-10-01,818,Šiauliai,Žaliūkiai
2019-11-01,823,Šiauliai,Žaliūkiai
2019-12-01,864,Šiauliai,Žaliūkiai
2020-01-01,830,Šiauliai,Žaliūkiai
2020-02-01,795,Šiauliai,Žaliūkiai
2020-03-01,838,Šiauliai,Žaliūkiai
2020-04-01,902,Šiauliai,Žaliūkiai
2020-05-01,975,Šiauliai,Žaliūkiai
2020-06-01,991,Šiauliai,Žaliūkiai
2020-07-01,999,Šiauliai,Žaliūkiai
2020-08-01,978,Šiauliai,Žaliūkiai
2020-09-01,987,Šiauliai,Žaliūkiai
2020-10-01,1061,Šiauliai,Žaliūkiai
2020-11-01,1106,Šiauliai,Žaliūkiai
2020-12-01,1108,Šiauliai,Žaliūkiai
2021-01-01,1133,Šiauliai,Žaliūkiai
2021-02-01,1139,Šiauliai,Žaliūkiai
2021-03-01,1110,Šiauliai,Žaliūkiai
2021-04-01,1084,Šiauliai,Žaliūkiai
2021-05-01,1035,Šiauliai,Žaliūkiai
2021-06-01,1011,Šiauliai,Žaliūkiai
2021-07-01,1072,Šiauliai,Žaliūkiai
2021-08-01,1109,Šiauliai,Žaliūkiai
2021-09-01,1069,Šiauliai,Žaliūkiai
2021-10-01,1035,Šiauliai,Žaliūkiai
2021-11-01,991,Šiauliai,Žaliūkiai
2021-12-01,1033,Šiauliai,Žaliūkiai
2022-01-01,1105,Šiauliai,Žaliūkiai
2022-02-01,1135,Šiauliai,Žaliūkiai
2022-03-01,1109,Šiauliai,Žaliūkiai
2022-04-01,1026,Šiauliai,Žaliūkiai
2022-05-01,1039,Šiauliai,Žaliūkiai
2022-06-01,1051,Šiauliai,Žaliūkiai
2022-07-01,1131,Šiauliai,Žaliūkiai
2022-08-01,1155,Šiauliai,Žaliūkiai
2022-09-01,1260,Šiauliai,Žaliūkiai
2022-10-01,1241,Šiauliai,Žaliūkiai
2017-01-01,735,Panevėžys,Centras
2017-02-01,747,Panevėžys,Centras
2017-03-01,798,Panevėžys,Centras
2017-04-01,802,Panevėžys,Centras
2017-05-01,818,Panevėžys,Centras
2017-06-01,820,Panevėžys,Centras
2017-07-01,816,Panevėžys,Centras
2017-08-01,808,Panevėžys,Centras
2017-09-01,778,Panevėžys,Centras
2017-10-01,781,Panevėžys,Centras
2017-11-01,787,Panevėžys,Centras
2017-12-01,793,Panevėžys,Centras
2018-01-01,806,Panevėžys,Centras
2018-02-01,821,Panevėžys,Centras
2018-03-01,820,Panevėžys,Centras
2018-04-01,914,Panevėžys,Centras
2018-05-01,950,Panevėžys,Centras
2018-06-01,945,Panevėžys,Centras
2018-07-01,941,Panevėžys,Centras
2018-08-01,935,Panevėžys,Centras
2018-09-01,923,Panevėžys,Centras
2018-10-01,830,Panevėžys,Centras
2018-11-01,817,Panevėžys,Centras
2018-12-01,801,Panevėžys,Centras
2019-01-01,812,Panevėžys,Centras
2019-02-01,911,Panevėžys,Centras
2019-03-01,854,Panevėžys,Centras
2019-04-01,844,Panevėžys,Centras
2019-05-01,848,Panevėžys,Centras
2019-06-01,808,Panevėžys,Centras
2019-07-01,804,Panevėžys,Centras
2019-08-01,842,Panevėžys,Centras
2019-09-01,859,Panevėžys,Centras
2019-10-01,887,Panevėžys,Centras
2019-11-01,928,Panevėžys,Centras
2019-12-01,939,Panevėžys,Centras
2020-01-01,946,Panevėžys,Centras
2020-02-01,927,Panevėžys,Centras
2020-03-01,943,Panevėžys,Centras
2020-04-01,956,Panevėžys,Centras
2020-05-01,940,Panevėžys,Centras
2020-06-01,962,Panevėžys,Centras
2020-07-01,942,Panevėžys,Centras
2020-08-01,926,Panevėžys,Centras
2020-09-01,963,Panevėžys,Centras
2020-10-01,946,Panevėžys,Centras
2020-11-01,937,Panevėžys,Centras
2020-12-01,968,Panevėžys,Centras
2021-01-01,966,Panevėžys,Centras
2021-02-01,1045,Panevėžys,Centras
2021-03-01,1120,Panevėžys,Centras
2021-04-01,1184,Panevėžys,Centras
2021-05-01,1145,Panevėžys,Centras
2021-06-01,1102,Panevėžys,Centras
2021-07-01,1103,Panevėžys,Centras
2021-08-01,1127,Panevėžys,Centras
2021-09-01,1095,Panevėžys,Centras
2021-10-01,1105,Panevėžys,Centras
2021-11-01,1075,Panevėžys,Centras
2021-12-01,705,Panevėžys,Centras
2022-01-01,780,Panevėžys,Centras
2022-02-01,786,Panevėžys,Centras
2022-03-01,1144,Panevėžys,Centras
2022-04-01,1188,Panevėžys,Centras
2022-05-01,693,Panevėžys,Centras
2022-06-01,1020,Panevėžys,Centras
2022-07-01,1190,Panevėžys,Centras
2022-08-01,1188,Panevėžys,Centras
2022-09-01,1218,Panevėžys,Centras
2022-10-01,1214,Panevėžys,Centras
2017-01-01,703,Panevėžys,Klaipėdos
2017-02-01,680,Panevėžys,Klaipėdos
2017-03-01,704,Panevėžys,Klaipėdos
2017-04-01,727,Panevėžys,Klaipėdos
2017-05-01,733,Panevėžys,Klaipėdos
2017-06-01,693,Panevėžys,Klaipėdos
2017-07-01,680,Panevėžys,Klaipėdos
2017-08-01,676,Panevėžys,Klaipėdos
2017-09-01,667,Panevėžys,Klaipėdos
2017-10-01,650,Panevėžys,Klaipėdos
2017-11-01,654,Panevėžys,Klaipėdos
2017-12-01,657,Panevėžys,Klaipėdos
2018-01-01,657,Panevėžys,Klaipėdos
2018-02-01,673,Panevėžys,Klaipėdos
2018-03-01,689,Panevėžys,Klaipėdos
2018-04-01,687,Panevėžys,Klaipėdos
2018-05-01,657,Panevėžys,Klaipėdos
2018-06-01,681,Panevėžys,Klaipėdos
2018-07-01,681,Panevėžys,Klaipėdos
2018-08-01,700,Panevėžys,Klaipėdos
2018-09-01,722,Panevėžys,Klaipėdos
2018-10-01,746,Panevėžys,Klaipėdos
2018-11-01,726,Panevėžys,Klaipėdos
2018-12-01,730,Panevėžys,Klaipėdos
2019-01-01,726,Panevėžys,Klaipėdos
2019-02-01,746,Panevėžys,Klaipėdos
2019-03-01,745,Panevėžys,Klaipėdos
2019-04-01,751,Panevėžys,Klaipėdos
2019-05-01,739,Panevėžys,Klaipėdos
2019-06-01,740,Panevėžys,Klaipėdos
2019-07-01,752,Panevėžys,Klaipėdos
2019-08-01,782,Panevėžys,Klaipėdos
2019-09-01,810,Panevėžys,Klaipėdos
2019-10-01,810,Panevėžys,Klaipėdos
2019-11-01,821,Panevėžys,Klaipėdos
2019-12-01,818,Panevėžys,Klaipėdos
2020-01-01,827,Panevėžys,Klaipėdos
2020-02-01,826,Panevėžys,Klaipėdos
2020-03-01,853,Panevėžys,Klaipėdos
2020-04-01,865,Panevėžys,Klaipėdos
2020-05-01,862,Panevėžys,Klaipėdos
2020-06-01,829,Panevėžys,Klaipėdos
2020-07-01,808,Panevėžys,Klaipėdos
2020-08-01,820,Panevėžys,Klaipėdos
2020-09-01,834,Panevėžys,Klaipėdos
2020-10-01,833,Panevėžys,Klaipėdos
2020-11-01,819,Panevėžys,Klaipėdos
2020-12-01,834,Panevėžys,Klaipėdos
2021-01-01,854,Panevėžys,Klaipėdos
2021-02-01,860,Panevėžys,Klaipėdos
2021-03-01,890,Panevėžys,Klaipėdos
2021-04-01,938,Panevėžys,Klaipėdos
2021-05-01,983,Panevėžys,Klaipėdos
2021-06-01,988,Panevėžys,Klaipėdos
2021-07-01,985,Panevėžys,Klaipėdos
2021-08-01,972,Panevėžys,Klaipėdos
2021-09-01,1006,Panevėžys,Klaipėdos
2021-10-01,1012,Panevėžys,Klaipėdos
2021-11-01,967,Panevėžys,Klaipėdos
2021-12-01,1082,Panevėžys,Klaipėdos
2022-01-01,1097,Panevėžys,Klaipėdos
2022-02-01,1106,Panevėžys,Klaipėdos
2022-03-01,1108,Panevėžys,Klaipėdos
2022-04-01,1133,Panevėžys,Klaipėdos
2022-05-01,1117,Panevėžys,Klaipėdos
2022-06-01,1097,Panevėžys,Klaipėdos
2022-07-01,1098,Panevėžys,Klaipėdos
2022-08-01,1078,Panevėžys,Klaipėdos
2022-09-01,1020,Panevėžys,Klaipėdos
2022-10-01,1043,Panevėžys,Klaipėdos
2017-01-01,677,Panevėžys,Kniaudiškiai
2017-02-01,728,Panevėžys,Kniaudiškiai
2017-03-01,761,Panevėžys,Kniaudiškiai
2017-04-01,823,Panevėžys,Kniaudiškiai
2017-05-01,742,Panevėžys,Kniaudiškiai
2017-06-01,681,Panevėžys,Kniaudiškiai
2017-07-01,671,Panevėžys,Kniaudiškiai
2017-08-01,657,Panevėžys,Kniaudiškiai
2017-09-01,658,Panevėžys,Kniaudiškiai
2017-10-01,660,Panevėžys,Kniaudiškiai
2017-11-01,664,Panevėžys,Kniaudiškiai
2017-12-01,669,Panevėžys,Kniaudiškiai
2018-01-01,668,Panevėžys,Kniaudiškiai
2018-02-01,659,Panevėžys,Kniaudiškiai
2018-03-01,657,Panevėžys,Kniaudiškiai
2018-04-01,697,Panevėžys,Kniaudiškiai
2018-05-01,716,Panevėžys,Kniaudiškiai
2018-06-01,715,Panevėžys,Kniaudiškiai
2018-07-01,707,Panevėžys,Kniaudiškiai
2018-08-01,712,Panevėžys,Kniaudiškiai
2018-09-01,701,Panevėžys,Kniaudiškiai
2018-10-01,705,Panevėžys,Kniaudiškiai
2018-11-01,728,Panevėžys,Kniaudiškiai
2018-12-01,693,Panevėžys,Kniaudiškiai
2019-01-01,724,Panevėžys,Kniaudiškiai
2019-02-01,741,Panevėžys,Kniaudiškiai
2019-03-01,712,Panevėžys,Kniaudiškiai
2019-04-01,718,Panevėžys,Kniaudiškiai
2019-05-01,798,Panevėžys,Kniaudiškiai
2019-06-01,828,Panevėžys,Kniaudiškiai
2019-07-01,830,Panevėžys,Kniaudiškiai
2019-08-01,816,Panevėžys,Kniaudiškiai
2019-09-01,784,Panevėžys,Kniaudiškiai
2019-10-01,801,Panevėžys,Kniaudiškiai
2019-11-01,831,Panevėžys,Kniaudiškiai
2019-12-01,839,Panevėžys,Kniaudiškiai
2020-01-01,838,Panevėžys,Kniaudiškiai
2020-02-01,841,Panevėžys,Kniaudiškiai
2020-03-01,850,Panevėžys,Kniaudiškiai
2020-04-01,841,Panevėžys,Kniaudiškiai
2020-05-01,834,Panevėžys,Kniaudiškiai
2020-06-01,793,Panevėžys,Kniaudiškiai
2020-07-01,812,Panevėžys,Kniaudiškiai
2020-08-01,810,Panevėžys,Kniaudiškiai
2020-09-01,816,Panevėžys,Kniaudiškiai
2020-10-01,835,Panevėžys,Kniaudiškiai
2020-11-01,921,Panevėžys,Kniaudiškiai
2020-12-01,922,Panevėžys,Kniaudiškiai
2021-01-01,930,Panevėžys,Kniaudiškiai
2021-02-01,904,Panevėžys,Kniaudiškiai
2021-03-01,925,Panevėžys,Kniaudiškiai
2021-04-01,985,Panevėžys,Kniaudiškiai
2021-05-01,1066,Panevėžys,Kniaudiškiai
2021-06-01,1032,Panevėžys,Kniaudiškiai
2021-07-01,1049,Panevėžys,Kniaudiškiai
2021-08-01,1130,Panevėžys,Kniaudiškiai
2021-09-01,1157,Panevėžys,Kniaudiškiai
2021-10-01,1155,Panevėžys,Kniaudiškiai
2021-11-01,1148,Panevėžys,Kniaudiškiai
2021-12-01,1196,Panevėžys,Kniaudiškiai
2022-01-01,1263,Panevėžys,Kniaudiškiai
2022-02-01,1256,Panevėžys,Kniaudiškiai
2022-03-01,1250,Panevėžys,Kniaudiškiai
2022-04-01,1221,Panevėžys,Kniaudiškiai
2022-05-01,1254,Panevėžys,Kniaudiškiai
2022-06-01,1305,Panevėžys,Kniaudiškiai
2022-07-01,1281,Panevėžys,Kniaudiškiai
2022-08-01,1289,Panevėžys,Kniaudiškiai
2022-09-01,1294,Panevėžys,Kniaudiškiai
2022-10-01,1359,Panevėžys,Kniaudiškiai
2017-02-01,615,Panevėžys,Molainiai
2017-03-01,689,Panevėžys,Molainiai
2017-04-01,728,Panevėžys,Molainiai
2017-05-01,778,Panevėžys,Molainiai
2017-06-01,762,Panevėžys,Molainiai
2017-07-01,760,Panevėžys,Molainiai
2017-08-01,767,Panevėžys,Molainiai
2017-09-01,806,Panevėžys,Molainiai
2017-10-01,823,Panevėžys,Molainiai
2017-11-01,828,Panevėžys,Molainiai
2017-12-01,779,Panevėžys,Molainiai
2018-01-01,707,Panevėžys,Molainiai
2018-02-01,707,Panevėžys,Molainiai
2018-03-01,725,Panevėžys,Molainiai
2018-04-01,668,Panevėžys,Molainiai
2018-05-01,700,Panevėžys,Molainiai
2018-06-01,666,Panevėžys,Molainiai
2018-07-01,647,Panevėžys,Molainiai
2018-08-01,657,Panevėžys,Molainiai
2018-09-01,682,Panevėžys,Molainiai
2018-10-01,785,Panevėžys,Molainiai
2018-11-01,830,Panevėžys,Molainiai
2018-12-01,778,Panevėžys,Molainiai
2019-01-01,780,Panevėžys,Molainiai
2019-02-01,742,Panevėžys,Molainiai
2019-03-01,739,Panevėžys,Molainiai
2019-04-01,739,Panevėžys,Molainiai
2019-05-01,770,Panevėžys,Molainiai
2019-06-01,734,Panevėžys,Molainiai
2019-07-01,741,Panevėžys,Molainiai
2019-08-01,761,Panevėžys,Molainiai
2019-09-01,741,Panevėžys,Molainiai
2019-10-01,748,Panevėžys,Molainiai
2019-11-01,765,Panevėžys,Molainiai
2019-12-01,746,Panevėžys,Molainiai
2020-01-01,781,Panevėžys,Molainiai
2020-02-01,779,Panevėžys,Molainiai
2020-03-01,757,Panevėžys,Molainiai
2020-04-01,756,Panevėžys,Molainiai
2020-05-01,777,Panevėžys,Molainiai
2020-06-01,812,Panevėžys,Molainiai
2020-07-01,813,Panevėžys,Molainiai
2020-08-01,849,Panevėžys,Molainiai
2020-09-01,850,Panevėžys,Molainiai
2020-10-01,889,Panevėžys,Molainiai
2020-11-01,930,Panevėžys,Molainiai
2020-12-01,897,Panevėžys,Molainiai
2021-01-01,886,Panevėžys,Molainiai
2021-02-01,959,Panevėžys,Molainiai
